NOC,0
ALB,0.0
ANT,0.0
ANG,0.0
AND,0.0
ARU,0.0
ASA,0.0
BIH,0.0
BAN,0.0
BEN,0.0
BIZ,0.0
BRU,0.0
BOL,0.0
BHU,0.0
CAM,0.0
CAF,0.0
BUR,0.0
COK,0.0
COM,0.0
CGO,0.0
DMA,0.0
CPV,0.0
CRT,0.0
ESA,0.0
COD,0.0
CAY,0.0
CHA,0.0
HON,0.0
GUI,0.0
GAM,0.0
GBS,0.0
GEQ,0.0
FSM,0.0
IVB,0.0
KIR,0.0
MAW,0.0
LES,0.0
LBR,0.0
LCA,0.0
LBA,0.0
MAL,0.0
LIE,0.0
GUM,0.0
LAO,0.0
MAD,0.0
SLE,0.0
SMR,0.0
SKN,0.0
SEY,0.0
PLW,0.0
PNG,0.0
RHO,0.0
NEP,0.0
PLE,0.0
OMA,0.0
NFL,0.0
NRU,0.0
NCA,0.0
MYA,0.0
MTN,0.0
NBO,0.0
MHL,0.0
MLI,0.0
MLT,0.0
MDV,0.0
SWZ,0.0
TKM,0.0
TLS,0.0
VNM,0.0
RWA,0.0
SAA,0.0
SAM,0.0
ROT,0.0
SOM,0.0
SSD,0.0
STP,0.0
SOL,0.0
VAN,0.0
VIN,0.0
UNK,0.0
TUV,0.0
YAR,0.0
YEM,0.0
YMD,0.0
GUA,0.0024390243902439024
SEN,0.0026666666666666666
ISV,0.0041841004184100415
IRQ,0.004310344827586207
BAR,0.0045662100456621
BER,0.004878048780487805
CYP,0.0056179775280898875
HKG,0.005943536404160475
LUX,0.006185567010309278
MRI,0.006944444444444444
KUW,0.007042253521126761
ECU,0.007220216606498195
MON,0.007352941176470588
SUD,0.009345794392523364
GUY,0.00980392156862745
PUR,0.010112359550561797
ZAM,0.01092896174863388
BOT,0.011111111111111112
TAN,0.012422360248447204
JOR,0.0125
AHO,0.013513513513513514
SRI,0.0136986301369863
UAE,0.013888888888888888
ISR,0.014106583072100314
KGZ,0.014150943396226415
PHI,0.014577259475218658
CIV,0.015544041450777202
GAB,0.015873015873015872
AFG,0.015873015873015872
MKD,0.016129032258064516
UAR,0.016260162601626018
VEN,0.016339869281045753
CRC,0.016666666666666666
EGY,0.016676961087090797
LIB,0.01680672268907563
TOG,0.017857142857142856
SYR,0.019230769230769232
PAN,0.02158273381294964
TGA,0.022222222222222223
TUN,0.023172905525846704
ERI,0.023255813953488372
BRN,0.023809523809523808
DOM,0.02527075812274368
MOZ,0.02564102564102564
SGP,0.025787965616045846
VIE,0.025974025974025976
QAT,0.026041666666666668
KSA,0.02608695652173913
COL,0.026241799437675725
DJI,0.02631578947368421
UGA,0.026923076923076925
IRL,0.027301092043681748
POR,0.02731512325116589
PER,0.028735632183908046
SUR,0.028985507246376812
MAS,0.03018867924528302
ALG,0.03153988868274583
MAR,0.03639240506329114
GRN,0.037037037037037035
MEX,0.03914590747330961
ISL,0.03990610328638498
THA,0.04048582995951417
MDA,0.041884816753926704
NIG,0.0425531914893617
CHI,0.0425531914893617
LAT,0.04415011037527594
TPE,0.049
BDI,0.05128205128205128
NAM,0.05194805194805195
IOA,0.053763440860215055
FIJ,0.05701754385964912
MGL,0.05739514348785872
AUT,0.05760759064723822
SLO,0.05917159763313609
GHA,0.06424581005586592
HAI,0.0660377358490566
TJK,0.06666666666666667
CMR,0.07096774193548387
UZB,0.07112068965517242
ZIM,0.07119741100323625
CZE,0.07442348008385745
RSA,0.07769869513641756
BOH,0.0784313725490196
TUR,0.08064516129032258
SVK,0.0825147347740668
KAZ,0.0842358604091456
GRE,0.08519879719345139
TTO,0.08695652173913043
ARM,0.09195402298850575
ARG,0.09406110538963268
UKR,0.09499747347145023
PRK,0.09530791788856305
EST,0.09534368070953436
IRI,0.09550561797752809
TCH,0.09795191451469279
ESP,0.09924597513755859
INA,0.09951456310679611
BLR,0.09951845906902086
SUI,0.10392205845615789
NZL,0.10597572362278244
BAH,0.10695187165775401
CAN,0.10801749271137026
URU,0.10956521739130434
POL,0.1105858170606372
NGR,0.11224489795918367
LTU,0.11338289962825279
BUL,0.11424685481128868
KOS,0.125
BRA,0.12552854122621565
BEL,0.1258296460176991
PAR,0.12686567164179105
GEO,0.12955465587044535
FIN,0.13322091062394603
JPN,0.13415404040404041
IND,0.1378809869375907
KEN,0.13802083333333334
ETH,0.14095744680851063
KOR,0.1495124593716143
FRA,0.15301420107213393
MNE,0.15730337078651685
CUB,0.16498588140379186
AZE,0.1660377358490566
DEN,0.17119722382880279
ROU,0.17448405253283303
ITA,0.1759766338079591
NED,0.1777691711851278
GBR,0.18182650911422552
SWE,0.1823568136932192
HUN,0.1832272801435797
AUS,0.18386914833615342
YUG,0.18719452590420332
JAM,0.19216646266829865
CRO,0.19519094766619519
FRG,0.1970289288506646
CHN,0.2102706453851492
SCG,0.21333333333333335
PAK,0.21607142857142858
NOR,0.2270977675134719
GER,0.2334033062188402
SRB,0.2361111111111111
WIF,0.25
RUS,0.25258163550097684
USA,0.3320499203398832
ANZ,0.3372093023255814
EUN,0.3384615384615385
GDR,0.40066539923954375
URS,0.4463435742102986
